NAME,LOCATION,DESCRIPTION,PARAMETERS,RETURNS
test_may_share_memory_manual():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_mem_overlap.py,,,
"iter_random_view_pairs(x, same_steps=True, equal_size=False):",https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_mem_overlap.py,,,
"check_may_share_memory_easy_fuzz(get_max_work, same_steps, min_count):",https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_mem_overlap.py,,,
test_may_share_memory_easy_fuzz():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_mem_overlap.py,,,
test_may_share_memory_harder_fuzz():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_mem_overlap.py,,,
test_shares_memory_api():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_mem_overlap.py,,,
test_may_share_memory_bad_max_work():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_mem_overlap.py,,,
test_internal_overlap_diophantine():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_mem_overlap.py,,,
test_internal_overlap_slices():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_mem_overlap.py,,,
"check_internal_overlap(a, manual_expected=None):",https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_mem_overlap.py,,,
test_internal_overlap_manual():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_mem_overlap.py,,,
test_internal_overlap_fuzz():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_mem_overlap.py,,,
test_non_ndarray_inputs():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_mem_overlap.py,,,
view_element_first_byte(x):,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_mem_overlap.py," Construct an array viewing the first byte of each element of `x` from numpy.lib.stride_tricks import DummyArray    interface = dict(x.__array_interface__)    interface['typestr'] = '|b1'    interface['descr'] = [('', '|b1')] return np.asarray(DummyArray(interface, x))

",,
,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_multiarray.py,,,
"_aligned_zeros(shape, dtype=float, order=""C"", align=None):",https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_multiarray.py,"     Allocate a new ndarray with aligned memory.    The ndarray is guaranteed *not* aligned to twice the requested alignment.    Eg, if align=4, guarantees it is not aligned to 8. If align=None uses",,
"_mean(a, **args):",https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_multiarray.py,,,
"_var(a, **args):",https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_multiarray.py,,,
"_std(a, **args):",https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_multiarray.py, Common tests for '@' operator and numpy.matmul.,,
test_interface_no_shape():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_multiarray.py,,,
test_array_interface_itemsize():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_multiarray.py,,,
test_array_interface_empty_shape():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_multiarray.py,,,
test_array_interface_offset():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_multiarray.py,,,
test_flat_element_deletion():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_multiarray.py,,,
test_scalar_element_deletion():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_multiarray.py,"  Tests __array_finalize__ 
 def test_receives_base(self): # gh-11237 class SavesBase(np.ndarray): def __array_finalize__(self, obj): self.saved_base = self.base
        a = np.array(1).view(SavesBase)        assert_(a.saved_base is a.base)
 def test_lifetime_on_error(self): # gh-11237 class RaisesInFinalize(np.ndarray): def __array_finalize__(self, obj): # crash, but keep this object alive raise Exception(self)
 # a plain object can't be weakref'd class Dummy(object): pass
 # get a weak reference to an object within an array        obj_arr = np.array(Dummy())        obj_ref = weakref.ref(obj_arr[()])
 # get an array that crashed in __array_finalize__ with assert_raises(Exception) as e:            obj_arr.view(RaisesInFinalize) if sys.version_info.major == 2: # prevent an extra reference being kept            sys.exc_clear()
        obj_subarray = e.exception.args[0] del e        assert_(isinstance(obj_subarray, RaisesInFinalize))
 # reference should still be held by obj_arr        break_cycles()        assert_(obj_ref() is not None, ""object should not already be dead"")
 del obj_arr        break_cycles()        assert_(obj_ref() is not None, ""obj_arr should not hold the last reference"")
 del obj_subarray        break_cycles()        assert_(obj_ref() is None, ""no references should remain"")

",,
test_orderconverter_with_nonASCII_unicode_ordering():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_multiarray.py,,,
test_equal_override():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_multiarray.py,,,
test_npymath_complex():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_multiarray.py,,,
test_npymath_real():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_multiarray.py,,,
test_uintalignment_and_alignment():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_multiarray.py,,,
,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
iter_multi_index(i):,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
iter_indices(i):,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
iter_iterindices(i):,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_refcount():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_best_order():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_c_order():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_f_order():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_c_or_f_order():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_best_order_multi_index_1d():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_best_order_multi_index_2d():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_best_order_multi_index_3d():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_best_order_c_index_1d():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_best_order_c_index_2d():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_best_order_c_index_3d():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_best_order_f_index_1d():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_best_order_f_index_2d():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_best_order_f_index_3d():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_no_inner_full_coalesce():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_no_inner_dim_coalescing():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_dim_coalescing():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_broadcasting():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_itershape():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_broadcasting_errors():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_flags_errors():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_slice():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_assign_mapping():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_nbo_align_contig():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_array_cast():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_array_cast_errors():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_scalar_cast():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_scalar_cast_errors():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_object_arrays_basic():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_object_arrays_conversions():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_common_dtype():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_copy_if_overlap():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_op_axes():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_op_axes_errors():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_copy():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_allocate_output_simple():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_allocate_output_buffered_readwrite():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_allocate_output_itorder():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_allocate_output_opaxes():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_allocate_output_types_promotion():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_allocate_output_types_byte_order():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_allocate_output_types_scalar():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_allocate_output_subtype():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_allocate_output_errors():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_remove_axis():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_remove_multi_index_inner_loop():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_iterindex():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_iterrange():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_buffering():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_write_buffering():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_buffering_delayed_alloc():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_buffered_cast_simple():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_buffered_cast_byteswapped():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_buffered_cast_byteswapped_complex():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_buffered_cast_structured_type():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_buffered_cast_subarray():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_buffering_badwriteback():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_buffering_string():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_buffering_growinner():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_buffered_reduce_reuse():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_no_broadcast():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_reduction_error():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_reduction():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
test_iter_buffering_reduction():,https://github.com//numpy/numpy/blob/master/numpy/core/tests/test_nditer.py,,,
